ext_id,name,reference_id,opinion
204519512935115,Tadeusz Zwiefka,515,0.2722912914329243
263902303766396,Madeleine Ogilvie MP,3327,0.8513881595536857
24413227922,Kamala Harris,3503,0.7413198201036635
200425033397566,Ernesto Gándara,5410,0.9467284592894494
1620683121526995,Tracey Martin,406,0.19642373270691382
1391604441142821,Margaret Fitzherbert MLC,3995,0.33385718672541953
123608251805,Marcus Weinberg,2863,0.8828324947610682
209183252477570,João Gonçalves Pereira,5464,0.7567224705893489
1565319130426378,Peter Fonseca MP,2021,0.4299152019311935
1381574718760756,Simone Peter,1800,0.5121046453177999
143321739175847,Franz-Josef Holzenkamp,1817,0.29556620693526525
965507816809254,Merete Riisager,4582,0.942484151449706
97417066189,Trond Giske,5478,0.6415078600304304
62528907259,Hibi Eden,4830,0.1270113808937342
215397765268761,Dr. Dorothee Schlegel,3219,0.6257898909262929
49348971479,Pia Olsen Dyhr,553,0.9176490536945084
203933859649610,Jan Korte (MdB),1102,0.6658468642805856
105151752909840,Sebastian Kurz,2408,0.7595590836796007
696134357234281,Axel Müller,2324,0.5711201042300159
523570101090811,Peter Aldous,5622,0.7603544435453533
337562013247152,Judy Foote,1768,0.39855408498442646
90952323082,Baltazar Hinojosa,3713,0.9102552839412231
381446808557556,Luiz Sérgio,4077,0.600153713014289
80671299889,Paulo Rangel,1048,0.20054694091630076
822185284505315,Stéphane Ravier,677,0.914629497223198
557758877731148,Anne Stanley MP,432,0.6814135521925562
1474558609448527,Dirk Panter,4373,0.8160522344644038
626769050727637,Jeremy Hanson,5387,0.28323498550915105
482722468518220,台灣的義氣-吳敦義粉絲團,4142,0.7574330522461242
109041545792892,Fernando Pino Solanas,3586,0.5018455728627427
1650606491859086,Senator Concetta Fierravanti-Wells,5554,0.9197624876464933
1699286923654397,John Evans for Iowa,2457,0.5250422581726409
104728172936763,Jane Garrett - Member for Brunswick,2890,0.47175015923311536
409731082431557,Alan Tudge MP,2034,0.6486200375331863
237967373016535,Eduardo Tassano,1335,0.0685315118759744
150605885088629,Sophie Hæstorp Andersen,1607,0.7955831741585911
295533280480766,Jadwiga Wiśniewska,3610,0.5161012334830244
988982744552590,Ian Lavery MP,926,0.8917701833688563
192953374168500,Bruno Retailleau,3975,0.5910021624241749
257571767728922,Judith Couacaud Graley,2745,0.6723045318736939
19598830896,Ralph Goodale,5049,0.008623398977531838
324644425232,Representative Liz Malia,3614,0.6968539464259913
366272426801456,Sandra Zampa,5580,0.6663755166476691
872845746151301,Claudia Moll,1421,0.7394713102756584
292833470875874,Sachin Pilot,410,0.1953751755838019
497960476919389,"Dr. Mathias Middelberg, MdB",3270,0.8406209079280791
554925537970022,Bal Gosal,3325,0.3153048031113166
104303913261902,Hans-Ulrich Rülke,4243,0.5830571559885104
557671304264070,Sergio Varisco,5601,0.48878697141970684
534865589914032,林卓廷 LAM CHEUK TING,3427,0.14301182352495634
154822001250798,Willie Rennie,4977,0.48899335936872657
380331932142860,Bill Casey,3567,0.25664055549839826
158741770970122,Szelényi Zsuzsanna,1633,0.9006130212385759
149481385220784,Volodymyr Groysman,4212,0.8915949467532629
204197276316838,Deputado Augusto Carvalho,5381,0.2822061771952722
732754966737883,VK Ebrahim Kunju,5351,0.6022051991541881
286648849567,Deputado Estadual Rogério Correia,3921,0.86191544755217
154144727963224,Fernando Martínez Maillo,1011,0.4019178954130398
479888388750639,Alberto Airola - Movimento 5 Stelle,5770,0.29079243377197783
464998863536680,Bill Shorten MP,98,0.3628138121124026
169390281270,Malalai Joya,834,0.1971509750127114
346648178719588,Ulli Sima,5686,0.044590786409181904
273489662667419,Graco Ramírez,4939,0.9143654133363049
150155298350245,Jarosław Kalinowski,1668,0.6897928735435699
165344071283,Neil Parish,3638,0.08431604013370286
11449543593,Carlos Ocariz,2000,0.5854646367678737
142695092477589,Alex Campbell,4391,0.0902723176029101
87410317539,Jürgen Trittin,958,0.8397907347406255
636279863159648,FordNation,1987,0.8880994541162719
7819417170,Delsa Solórzano,4006,0.8529068038659963
133050100238113,Gisela Scaglia,3307,0.9054552593502876
711060972281592,Facundo Moyano,1399,0.21391847972070288
369151006777552,Clemens Teschendorf,1489,0.1025661472224686
920411391325701,Damian Hinds,569,0.7910902951185832
264331890295897,Representative Ron Simmons,201,0.3904166907230091
203422883466302,Sénateur Youri Latortue,3528,0.9104348896925357
264360553585177,Eudes Xavier,2007,0.3038790473123081
18809502474,鄺俊宇 Roy Kwong,2742,0.43366495743905886
150756741730109,"Cr. Theo Zographos, Oakleigh Ward",3679,0.7382740540272565
212580628877003,Deputado Federal Vicentinho,4116,0.7167135520581009
1495317374039477,麥潤培 麥仔在此,5432,0.45140834904456484
786138054750620,Karin Nødgaard,1904,0.8249455941645193
318192625022715,Carlos Matos,5487,0.17600495769762747
456136537814105,Thomas Huber,2424,0.2926074207619688
403627379716612,Geoffrey Van Orden MBE MEP,5261,0.8027368537135905
350005778449581,Gabi Weber,211,0.9621616643608806
387762847933217,Ana Paula Lima,4581,0.02757784971621524
182068336594,Jorge Triaca,4070,0.23479606151349863
401644396606709,Kai Wegner,5393,0.37270365227410607
224562257709477,דניאל עטר - Daniel Atar,2692,0.5725614126158376
875894415792458,Evarist Bartolo,1139,0.5734664471331307
475382142489660,Dennis Kwok 郭榮鏗,3902,0.23701498542892663
263966713976008,Birgit Gerstorfer,936,0.8180250622440295
333527770103280,Senator Carrie Ruud,5805,0.8276403489410007
1625388114349662,Tany Yao,661,0.27998752271777194
134492869959367,"James Rajotte, MP for Edmonton-Leduc",1386,0.8569454842788532
237088976355538,Andrew Percy,3029,0.7414311941427312
267651383363047,Maria Chiara Carrozza,268,0.7890102723029336
517248138300740,Dr. Sabine Sütterlin-Waack,3574,0.9739352316146065
276237637066,Jean Lassalle,3980,0.023121298277536395
249005422496,Christian Grascha,3596,0.7574720505338636
116175691755266,Silvano Aureoles Conejo,2170,0.584190928117573
1768312143484401,Carina Konrad,988,0.04302475275845319
119787001525304,Paul Clements,2418,0.5266067308933722
321701434671503,Harry Bains,3054,0.8759797306363112
553246408052883,Antônio Andrade,760,0.5441728046579623
1092584367506790,Hans-Peter Semmler,3235,0.3328966463126499
1035276213213849,Kennedy Graham MP,4210,0.7836191107948093
116096118401705,Jeanie Forrester,1956,0.5635420929552796
699656030052238,Mairead McGuinness MEP,4440,0.49546817161875545
214308485341472,Luis Carlos Torres Rueda,1506,0.610451556894687
238601382960671,Арсеній Яценюк,1350,0.8672978987576138
122108934148,Gabriele Heinisch-Hosek,5522,0.09984545827753866
122070839781,Andres Manuel Lopez Obrador,2304,0.23465409424891692
442759512449837,João Cury,4586,0.5880700170205815
644337855593624,Fanny Dombre Coste,5738,0.8883224234338504
643840382338092,Axel Schäfer,195,0.23566883146558892
162651190466584,Sean Casey,1093,0.3840331025642646
260690983940961,尹兆堅 Andrew Wan,5322,0.8992480278529053
616415065136769,Ximo Puig Ferrer,4387,0.24672129668002396
180181655405686,江惠貞,3184,0.8054437595015316
799442966811597,Jaques Neves,898,0.30174761154935825
200813406761691,Corina Cretu,2346,0.8730962467231872
137621322937937,Barbara Richstein,2519,0.9542154972993809
1422422938030477,Nick Josefowitz,804,0.10080639447203177
596206767151427,Julio Borges,1138,0.29349532697763603
792235577459640,Sebastiaan den Bak,1010,0.6972129211417988
247707805431117,Adalberto Cavalcanti,2971,0.9292235799037535
174192679582398,Edelgard Bulmahn,5661,0.253044016196981
566381323386617,黃國書,5616,0.954421171111892
355448704565626,Jacinta Allan,69,0.7847236027985501
706414369427081,Nick Freitas,3640,0.5706676359349242
271017523056784,Chris Heaton-Harris MP,758,0.34567586921644533
474409562693441,Петро Порошенко,4424,0.43229292721838797
528479290600740,Mechthilde Wittmann,2084,0.24824445731017564
904802709587845,Virginie Calmels,1829,0.8381589714290295
312061525818186,Winfried Bausback,5681,0.32334057787141546
239582775483,Martín Orozco,404,0.7956873406386931
191837000989877,César Colnago,5744,0.19874674342735665
271181826416105,"Todd Doherty, MP",4354,0.9624209002497777
252628131552686,Dr. Harsh Vardhan,1327,0.7206527600804271
54513516440,Roger Matthisen,2962,0.03515648299157792
272342882878893,Mike MacKenzie,258,0.9972360483505868
181457381961702,Cécile Duflot,2209,0.34752422925831783
149530395206021,Nilton Capixaba,4522,0.1976027526688109
449572738488186,Alec Shelbrooke MP,4054,0.407575458240768
402936269773132,עליזה לביא,1140,0.12535577652357488
376587872390008,Joan Crockatt,3498,0.7192868286189911
464392100355462,Dr. Kambhampati Hari Babu,1319,0.17596024985799208
1751260325133543,Bürgermeister Thomas Steiner,2827,0.07016884009541757
474602095940167,Frank Engel,5075,0.359641356833886
886887968099366,Anniken Hauglie,3524,0.13496618720789966
178813168851171,Arjun Modhwadia,1130,0.9648240777047032
340393855322,Van Taylor,438,0.041956316514852654
114327785364852,Daniela Jansen,4334,0.11192342531691857
162498153843703,Vitor Penido,556,0.16563142717018442
1405406096341441,Marcus Fysh MP,2687,0.7719842764426658
135928256586504,Paolo Bernini,4579,0.14432890115537367
104493292916735,Sigmar Gabriel,726,0.07740486000514102
188389381206166,Christian Allard SNP,5203,0.27148504808698015
352107474892537,Rasmus Hansson,2553,0.26261923862855807
363996283744801,Peter Fragiskatos,2309,0.02219530335494946
1484421018522893,Stanisław Gawłowski,945,0.14464044369869666
662955787059972,Shane King MP-  Labor for Kurwongbah,138,0.5322037987115515
708298282615442,Ted O'Brien MP - Federal Member for Fairfax,3108,0.13436447743739388
1510759872481231,王炳忠,3338,0.6105343525165395
665855290093418,Niels Viggo Lynghøj,2191,0.38897954200980944
512478158795235,Edinho Araújo,2303,0.11914615773579429
230816403707420,Senator Tom Saviello,3992,0.12817109620899636
247242498819594,David Yurdiga,3258,0.5007246636733474
678815422181853,Kerstin Celina,5257,0.998908416247129
111824001908,Hakeem Jeffries,4251,0.4601175640545112
326547101058452,Reinhard Brandl,255,0.23234003427418848
275042429350706,Tomáš Zdechovský v Evropském parlamentu,2361,0.613005292865455
240383372683895,Renato Casagrande,4934,0.7153255968517278
153118154700641,Claudia Pavlovich,2575,0.20743446820057565
392492927554286,Daniel Roi,863,0.4036396881695825
506531149512596,Antonio Tajani,5881,0.8332717434706949
192914530744779,Stephan Weil,2690,0.9424389367117587
227809447291840,John K. Delaney,2006,0.41642920994770805
225305220964084,Diego De Lorenzis Cittadino,4410,0.6706319940033189
437131216352167,李卓人 Lee Cheuk Yan,5336,0.11932429248567344
269645706541402,Marcelo Miranda,2665,0.22061545701431284
230799346985035,Tomasz Szymański,4842,0.23759879490267188
358102574347013,Kenneth Kristensen Berth,2353,0.8278283413364278
306045299447798,Fernando Scanavaca,720,0.09061859852350107
171094906409088,Eric Thiébaut,755,0.24899702563553194
799322843494918,Kevin Roberts For Congress,2701,0.8835198778134885
346150248732344,Rosa Romero Sánchez,4020,0.890496949126842
493236890757721,Paolo Nicolò Romano,4928,0.05910755049306904
1544558862447707,Michael Trout,2425,0.484040081879176
1465267743693732,Dietrich Wersich,1231,0.715814012951756
630843446993167,Samir Geagea,1501,0.42472766037865106
547466642107014,Josh Wilson MP,3760,0.9316777360436689
1470140553297125,Christine Kamm,5753,0.1479325188845828
261153657290417,José Blandón,5845,0.8184589009263037
257453204279241,Erika Kokay,721,0.7261259532397043
330825443903,Juan Manuel Santos - Presidente,1928,0.3426107325105916
217807911678828,Sophie Pécriaux,5325,0.28549046057418637
490349377808038,State Representative Justin Holland,4770,0.2445616051845334
116439482501,François Hollande,18,0.5203858973862975
500681436740099,אורן חזן - Oren Hazan,2699,0.09096412333929371
1093290504015725,Gary Bodeau,3686,0.7966473334472265
491572037569892,Andreas Jung,3578,0.2669630814778665
1488733591361823,Mike Kerrigan,4132,0.2792781376418533
397851683596055,Konrad Mizzi,1792,0.13747861429692898
1515958192015835,Shaun Chen,469,0.1801441670264179
276861822357066,高金素梅(吉娃斯．阿麗),3626,0.8812073460570122
137685999659722,Jeppe Kofod,1961,0.5209870067058254
700356993416783,Hekia Parata,5825,0.009192237233951794
546387805483211,Vernon Coaker,2253,0.6646282153508257
149331805154700,Tom Mulcair,2107,0.7235203662485415
286377921487406,Stirling Hinchliffe MP,1547,0.2539964264497345
127980693947760,Senadora Lúcia Vânia,250,0.6101718229791441
155075304519795,Vytautas Gapšys,5548,0.6886737601203221
230695653794643,Britta Haßelmann,4595,0.39626268317932656
1945546135661813,Bruno Bilde,5039,0.3284199881303229
224680650989245,Luiz Couto,4398,0.42265294441989854
231211090395156,Julie Dzerowicz,2989,0.4365942981434915
166383573407226,Gavin Barwell,989,0.21698682602727104
161362980895853,Senator Jonathon Duniam,5730,0.42367668303745654
1017459051630898,Rita Lc de Santis,792,0.09490808885826774
105852816136687,Albert Steinhauser,1158,0.4037956084333534
197812803989605,Dale Kerns for U.S. Senate,5193,0.145251713697365
246057448851197,Siddaramaiah,1911,0.6955800428796216
1507494585978427,Giles Watling MP,3623,0.8568498402228996
1587782938170311,Scott Farlow MLC,5471,0.6576115496492648
66985740526,Didier Reynders,3393,0.8328418869123436
1459030337667489,Tofik Mamedov,3059,0.690314249884665
1570126169927933,Delfina Gómez Álvarez,5220,0.5036494591342613
1802613473351683,Dr. Christos Katzidis,3403,0.5605158295570373
213963285282972,Tshering Tobgay,3015,0.15081110757043015
253928198013563,John Woodcock MP,114,0.7491210220350227
141472172555994,Sole Martinez,2922,0.2954696076255551
194263324017292,Rodrigo Maia,3105,0.6735951868886879
1634448306785805,Marco Genthe,3612,0.920113097891254
173776816159515,Julio Lopes,2746,0.25333436900763107
599738073427009,Karen Jespersen,2033,0.584747626345945
581436541959362,Captain Clay Higgins,5746,0.7534505686288081
355281281152870,Martin Carbaugh State Representative District 81,5500,0.8284314062571845
1536943376533126,"Michaela Kaniber, MdL",301,0.4890458023782349
563478817117696,Derek O'Brien,990,0.44622447298350965
19098359045,John Rafferty,3942,0.07476894451287264
1402157100065393,Ľubomír Galko,4560,0.7755725237717677
667427310036806,Kirsten Oswald - East Ren,4795,0.07489917365587773
472813506175009,陳光復Chen Kuang-fu,1452,0.9013850699355238
6958677033,Tim Walz,5720,0.7014136080811594
890828924278812,Colin Fraser,4087,0.5974656315144892
209615392715601,立法委員 陳宜民,2398,0.6200289934962021
104542306344621,Ezequiel Teixeira,1377,0.2705901139222302
264933320543964,Jaime Méndez,3657,0.8017094251100205
228197331016786,Alexander Müller,1265,0.017941746555862892
144127482309601,Grzegorz Napieralski,2014,0.009734066023498134
1571602099726619,Catherine Beaubatie,5470,0.7547791741520993
127399223970566,Peter Pilz,3478,0.3615269660896885
329725087065833,Steven Joyce,1778,0.18858582581390804
305025426357498,Christel Sprößler,5757,0.8567283021257978
1507744276110325,Davor Škrlec,4273,0.9606108006470846
216905771820363,David Jolly,1687,0.6848410850929006
7921863687,Mary Fallin,559,0.5865334660742865
407672959376137,William Amos - Pontiac,1548,0.16852549717526066
33121109546,Sylvain Gaudreault,284,0.0295797320716924
1395797837300016,Sören Bartol,3041,0.9483618954741762
170439668118,Matt Krause,5244,0.9317681950273684
587835028017559,Eric Holcomb,808,0.9423724078111981
305772212950484,Roberto Basualdo,983,0.7179633692134446
277980849002904,Miriam Dalli,4153,0.09212390673179671
447923461909909,Dietmar Nietan,5072,0.4955106358586784
381872468519171,Edio Lopes,5447,0.7935904968759561
252750638220197,Robert von Olberg,166,0.09468177057983485
160513344045084,John Neely Kennedy,6,0.4474407725229296
800051713419362,Sylvain Rochon,1855,0.6217515833117986
1540152786230577,Chris Philp,1308,0.5557069549174516
271092222960264,Rick Strankman,1563,0.02397410548076162
535151123270928,Joe Mizzi,605,0.018969884404781645
668823956526400,Fábio Mitidieri,3089,0.35226149775092364
598216760241817,Anton Hofreiter,2153,0.297805623021818
511497365600515,Markéta Pekarová Adamová,2650,0.533564954539093
225020694259829,Helma Kuhn-Theis,4850,0.11334219786830924
418251681550385,Karl-Josef Laumann,3720,0.08749267774560121
577397785659704,Nicolae Timofti,427,0.3101888090837577
60265923724,Jean D'Amour,208,0.35440356549894736
466094980148463,"Verena Osgyan, MdL",2071,0.5077963546308064
329796673752072,Alain Rousset,3360,0.5882150596836712
484307125043871,Deidre Brock MP,120,0.5553488325063853
650889958427112,Julien Bender,471,0.5245268666549099
188971457830996,Oskar Lafontaine,3070,0.12977460574252953
180319355320533,Ernst Kopp,1384,0.3677317950954515
453772768026501,Silvia Chimienti,2839,0.8966291066151406
503589029719087,Peter Weiß,2029,0.9909768376955244
1427922774103599,Krišjānis Kariņš,1004,0.4784711599560634
116716651695782,Silvio Berlusconi,3647,0.26837302731772283
263781003598,Bauer Edit - EP-képviselő / Poslankyňa EP / MEP,2277,0.07428934572733292
419624261510699,Martin Coiteux,4745,0.6078929353920033
6357483327,Jake Porter,5864,0.3260854092703882
202188887719,高嘉瑜,1029,0.9794159851888119
623230457774334,יובל שטייניץ,40,0.7187418119668879
449133900028,Delegate Eileen Filler-Corn,5219,0.6297795504214853
357868655707,Marit Paulsen,5629,0.1352280516336768
1745722325677728,"Justin O'Donnell, Libertarian for Congress NH-2",2539,0.4031995339684902
623315704356818,Jacob Bundsgaard,1437,0.9325663861982761
406410619533411,Niall Blair MLC,2620,0.8194205094159396
634789306621700,John Brassard - MP for Barrie-Innisfil,4414,0.47949429105499364
529977907043622,Amit Shah,4318,0.24711066491863054
522272591207733,Chandra Arya,4319,0.39750686709269034
149013668456074,Nikolas Löbel,4763,0.21854641760722027
236795053027515,"Andrés ""Cuervo"" Larroque",1653,0.20981608832745458
146347468767378,Christine Moore Députée NPD Abitibi-Témiscamingue,3012,0.6017441897798586
1620585748175342,Pierre Paul-Hus,1157,0.6498472351730185
1626709737546995,Chuck Grassley,1677,0.5862735975721901
489607041208458,Rep. Caleb Q. Dyer,3738,0.4494559294622006
133467219125,Ben Weyts,1670,0.9695998807137611
109882592443939,Silke Gajek,2882,0.08112316269184516
209648425724253,Vereador Reimont,4886,0.072755981415777
373345256123833,George Stathakis,2114,0.7467486114193241
136548159599,Tariq Alhashimi - طارق الهاشمي,752,0.5474548942279065
838915199462093,Carlos Moedas,4942,0.8742428422350677
325140254282685,Ska Keller,3879,0.3583469221771378
237911156252621,Marianne Jelved,4452,0.2309382881093337
582674325076851,Nilmário Miranda,5690,0.22388470954316153
608246322520640,Rogério Peninha Mendonça,4551,0.8808353692730602
219165858131533,謝龍介,981,0.45703941729526276
1651930198359912,Herbert Reul,2951,0.023606331245273116
141543002709690,Grant Shapps MP,1382,0.29398964762756763
167413170756,Karima Delli,3092,0.17496491027861827
447117928788158,Hans-Ueli Vogt,5211,0.7319119177190667
183467831832037,Ursula Groden-Kranich,2122,0.47331871157391014
539835122868550,Reinhold Jost,4512,0.07117355401269476
337956882924863,Christopher Pyne,3226,0.1803270470008741
206057792888413,Benjamin Maranhão,4377,0.6684971065206257
317804731605315,Kiko Vega,1512,0.5514889558926158
553120004728223,Άδωνις Γεωργιάδης - Adonis Georgiadis,4529,0.14949678852139203
472991836045311,John Dramani Mahama,5907,0.9371140973765318
7587892051,Denis Napthine,530,0.5068392374453876
322991074547262,Valérie Plante,1008,0.7182378061634097
550112551788526,Iain Stewart MP,4460,0.3632569714037257
168692963147440,Vuk Jeremić,5844,0.4900081285542439
473321849472895,Nirmala Sitharaman,3328,0.10213137028401276
199709100162943,Tim Ostermann,2958,0.5017377978203325
1656103148016226,Carl Cevin-Key Coste,5265,0.8171624505172963
1394213350791427,Matthias Miersch,613,0.6419272822743523
40645773554,Aldo Patriciello,3394,0.5857772679718636
646168272127229,Deputado Carlos Bezerra,3216,0.3843928783990024
278975002289188,Nkosazana Dlamini Zuma,1636,0.5288152918678796
219537871531305,Philip Dunne,5047,0.3364320397794074
507897039329219,Deputado Fernando Torres,1071,0.9158869126212856
1499977583563517,Jytte Guteland,865,0.030685713310198315
1700781010188442,Mojo Mathers,5558,0.12419667702679382
136286586541645,Stuart Smith MP,1009,0.5419942685082457
1579472235633567,Christina Gray,1229,0.17980245373444026
501128649923046,Juan Zabaleta,4170,0.3609029626562511
611301119036095,Vittorio Medioli,512,0.5624211741673643
1636238273271891,Liz Kendall,4099,0.9264989896725296
107836625941364,Yair Lapid - יאיר לפיד,5327,0.1745902191822215
291482090931929,Professora Dorinha,318,0.8670834785539088
171330806277312,Diego Santilli,4670,0.062058035444528814
121735177911369,Martin Börschel,2801,0.3921256864095779
219143001447426,Eugenie Sage MP,1252,0.6406358720951422
54787697857,Senator Ron Wyden,5027,0.5503904770529754
1317618971591981,Christian Steffen-Stiehl,3224,0.08321228106224765
136104136583162,State Representative Matt Fridy,1837,0.5757501604112776
475865579194090,Marcus Held,319,0.8924146078362432
1400263143560097,Juca Ferreira,892,0.1516521926089367
189845211183530,Dan Jarvis,5606,0.9647667385832949
1434662870122672,Leona Alleslev,193,0.667635281546402
1647914538774524,Griselda Carrillo,2212,0.8853336636165762
272943212719653,Gretchen Whitmer,5096,0.16984893921784916
244779385722524,Gerald Darmanin,1026,0.8082162180828976
550756068274937,Sergio Zveiter,2350,0.8636967416835049
147409458760059,Gisela Manderla,446,0.6188155186668503
188474554625330,Anne Minh Thu Quach,2087,0.16565189539325142
585755931633342,Uschi Lichtenegger,4778,0.4744526099273221
7862627114,Gary Schellenberger,1977,0.20282331324174807
406398442733177,Mendonça Filho,5835,0.7157215814293533
180621222095692,Rainer Spiering,1984,0.49668401746718804
841259115934187,קסניה סבטלובה - Ксения Светлова,5258,0.4824008012247324
972962356125420,Michel Dantin,4408,0.40291784441475875
48398083442,Stefano Caldoro,1693,0.4020070512651204
634751643273139,Ute Vogt,3336,0.4354213140853487
122994294471476,Rick Allen,2750,0.3913414380973276
1753552381631348,Governor Roy Cooper,1671,0.6534588703932237
160441317312259,Matt Warman MP,1920,0.3920074144491973
141720165842248,Hermann Schützenhöfer,5164,0.29857543173477696
148647141817880,Eric Abetz,2880,0.6057198118606337
628391733956960,Mhairi Black MP,795,0.7238148677666487
148900938515423,Sofie Carsten Nielsen,177,0.630023190776609
207180269352536,Thomas Fügmann,5460,0.7258950676531316
463813337026688,Leanne Wood,4578,0.8530380583609795
7801901317,Ed Perlmutter,781,0.3893990478428804
961447807242438,"Scott Reid, MP",3752,0.5351058871431708
579176352189689,Gilles Lebreton,601,0.017726965840368702
456192634526606,Gerry Brownlee,1226,0.622798593221226
945989972108826,Bugár Béla,1729,0.001456723371051516
428971707198556,張慶忠,5008,0.9346982351107633
34987266938,Raffaele Fitto,3868,0.08155545612785886
464641086996469,Heuler Cruvinel,5892,0.9597924814739373
816454311777054,Lloyd Kelso for President,869,0.16923966811584434
239513849576273,Pat Kelly,2757,0.12178736737996088
253682311327278,Guy Caron,5098,0.8597585761842755
185323631626562,Emanuele Cozzolino Cittadino Portavoce M5S Camera Deputati,3411,0.5808018286998979
1434305366791182,Ruža Tomašić,5541,0.6309431640221929
170366363003312,Miguel Uribe Turbay,4898,0.3259106894576502
468734423199298,Pablo A. González León,5103,0.19815274595565446
185105811599662,Edinho Silva,1791,0.10539528573392853
375335572583585,Eduardo Cunha,2437,0.8245035633804912
393768164105774,Parimal Nathwani,1355,0.8364143039538611
207401585966233,Inger Støjberg,5739,0.7770876336427217
162093607178215,Steve Barclay,3706,0.36881338143554765
491007197579019,Carlos Brandão,326,0.8071181280854693
17964523841,Dean Del Mastro,4510,0.3212361597899489
447992848717452,Claudia Gamon,1022,0.07735747223303657
193353297359726,Claudia Dalbert,5326,0.572486029418055
583273591699135,Korózs Lajos,3375,0.06476582634248329
578604215560969,Martina Werner,4952,0.6694491608034387
463607845104,"Luciana Berger, Labour & Co-operative MP for Liverpool Wavertree",3757,0.10670441658724938
930500200381610,Gabriele Hiller-Ohm,2819,0.13980931402729124
398647973549363,René Cervera García,952,0.2612257871581478
216032968483959,Valdir Colatto,1659,0.5918919020141309
310090215825521,Olívio Dutra,1467,0.3784528992041042
242829922425897,Ruth Davidson,4282,0.43536634668323926
142587495848039,Eduardo Sciarra,1107,0.8179674372427873
153769668021186,Wulf Gallert,549,0.9061901882960203
1039768889387198,Cezary Grabarczyk,4864,0.15920291999145442
196635243700633,Sénateur Pierre-Hugues Boisvenu,4523,0.6008196381482453
209760195874244,Geovania de Sá,3833,0.43037356204804345
321483201335221,Steve Kulik,3700,0.40329358523038705
175586139120550,Miguel Márquez Márquez,1615,0.5084901351029305
334015943327318,Councillor Josh Fergeus,2895,0.6561330643318032
9094598058,Leopoldo Lopez,638,0.168848529398279
42964460023,Maurice Leroy,1542,0.5881325242518018
1385505868350890,Izalci Lucas,257,0.900027978750102
217477978335829,Erik Lauritzen,1933,0.12977277358977013
247402692046510,Mike Albano,5121,0.6148250009653451
529455510419566,Никола Селаковић,5546,0.19908619300719432
281796902163018,MYogiAdityanath,838,0.890803452411551
706909146058066,Mette Bock,620,0.4298376200667172
200371339998210,Светослав Малинов / Svetoslav Malinov,2405,0.28332960466020496
6314129300,Dianne Feinstein,5507,0.51311611228837
931154270247485,Ulli Leiner,4194,0.9799609503853743
216424988426628,Henrik Dam Kristensen,421,0.19384296710959414
1485078688406421,Maneka Gandhi,1227,0.07590547167866868
682176215208122,James Berry,3750,0.5286266371646702
170612978451,Manuel Añorve Baños,5306,0.4352014640911641
450911531620343,Mayor Tom Tate,4079,0.4298120002685155
306841202782361,KJ George,5204,0.5295681910834612
345829265488872,André Figueiredo,2783,0.6105266073690085
266474746817221,Arturo Duarte,1959,0.15026407631020788
1563838550530579,Nadja Pieren,4181,0.8434427620872984
291754957992657,Hans van Baalen,5298,0.8775731812829353
93166552152,Shaktisinh Gohil,3179,0.32972339515300997
313950885331714,Michael Ferguson,3125,0.31697248720940263
425812057556868,Julie Dabrusin,350,0.5492363019715681
386377278159647,Ulle Schauws,4570,0.6864768880076285
237088069704442,Ádám Kósa Mep,4229,0.990643365540584
144074638959088,Ewen Jones,1540,0.25019424411588553
216239545220073,Michael Ellis MP,5707,0.16157685169382496
6170309302,Dick Durbin,5293,0.25033678706388296
329885883718979,Stefan Löfven,4324,0.6460843510341947
258372870902870,Federico Pizzarotti,917,0.6132824907792161
136224023082363,Jaques Wagner,5426,0.9445337407872697
7328265549,John Boehner,5413,0.7340465485400184
400904416668167,Serenella Fucksia,1916,0.1681975708724226
479817288743698,Miguel Angel Riquelme Solis,5674,0.18267830227696102
110545698958589,María Corina Machado,2074,0.22066411751688564
312088998905819,Soro Guillaume Kigbafori,363,0.7801196078607285
301127620029099,Roosevelt Skerrit,4940,0.9136048633715593
1498097880485549,Tara Cheyne MLA,3651,0.5805914194182592
1864576667103855,Daniel Caspary,2325,0.7643385154113833
22940690845,Mark Parnell MLC,1903,0.3392537821631255
415249991881245,Tomasz Poręba - Poseł do Parlamentu Europejskiego,5023,0.12813252791201368
207926035922123,Ean Yong Hian Wah (欧阳捍华),2822,0.5718502769310456
214703445397159,Fernando Bezerra Coelho,3648,0.6748096619017099
1507476039474128,Domingos Neto,1243,0.2235310766557701
436047273138972,"Dawn Walker, MP",1206,0.03505585814913481
158429857667868,Ansgar Heveling,4236,0.024241659883661337
1458354184437993,Nicolai Wammen,3033,0.7718812898008458
377050749122349,Sven Spengemann,2563,0.7200528886875538
118527194965589,Arolde de Oliveira,1743,0.9373049254990996
666637086783038,Caroline Dinenage,3236,0.5672869142346242
1461682387423585,Victor Mendes,796,0.5744927600406862
6172639058,Dr. Hedy Fry,5867,0.19438631808965523
179950905815136,Marco Voge,5190,0.0905473898780439
448316011988466,Lucio Mosquini,3253,0.7654115233518688
147154975673,Dr. Richard Pan,2774,0.440019438749526
616484361701607,רינה פרנקל - Rina Frenkel M.K.,2474,0.8679704673124552
10609993523,Nathalie Kosciusko Morizet,1799,0.41591174106962137
269402139747873,John Barilaro,4741,0.658693692091176
207989436076755,Glenn Butcher - Member for Gladstone,3842,0.8808329189323306
137412233027116,Antonio Decaro,4364,0.09149028908600143
